"CNPJ ENTIDADE";"NOME ENTIDADE";"NÚMERO CONVÊNIO";"ÓRGÃO CONCEDENTE";"MOTIVO DO IMPEDIMENTO"
"05881742000197";"INSTITUTO SAMARITANO DE POLITICAS PUBLICAS ALBERT SCHWEITZER";"651596";"PRESIDENCIA DA REPUBLICA";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"00328406000106";"COOP TRAB AUTONOMOS DO COMPLEXO DE MANGUINHOS LTDA";"434801";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"52439072000133";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE MIRASSOL";"386650";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"ATRASO NA ENTREGA DA PRESTACAO DE CONTAS"
"41202557000192";"AGEMTE - ASSESSORIA DE GRUPO ESPECIALIZADA MULTIDISCIPLINAR EM TECNOLOGIA E EXTENSAO";"643709";"PRESIDENCIA DA REPUBLICA";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"05914050000106";"GRUPO DE APOIO AO DESENVOLVIMENTO SUSTENTAVEL DA AMAZONIA";"522283";"PRESIDENCIA DA REPUBLICA";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"41202557000192";"AGEMTE - ASSESSORIA DE GRUPO ESPECIALIZADA MULTIDISCIPLINAR EM TECNOLOGIA E EXTENSAO";"644173";"PRESIDENCIA DA REPUBLICA";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"04984697000133";"ASOCIACAO BRASILEIRA DE ESTUDOS E COMBATE AO DOPING";"733657";"MINISTERIO DO ESPORTE - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"07369609000181";"CENTRO DE PESQUISA, CAPACITACAO E DESENVOLVIMENTO MARTIRES DE MARCO - CTERRA";"738594";"PRESIDENCIA DA REPUBLICA";"MOTIVO NÃO ESPECIFICADO"
"07808470000125";"FUNDACAO VERA VILA REAL";"720481";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"04217441000109";"ASSOCIACAO DO DESENVOLVIMENTO NACIONAL";"732829";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"03181311000192";"EQUIPE CHAKART";"704658";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"03181311000192";"EQUIPE CHAKART";"703553";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"03639106000128";"ASSOCIACAO DAS MULHERES DE NEGOCIOS E PROFISSIONAIS DE ANANINDEUA";"730053";"";"MOTIVO NÃO ESPECIFICADO"
"04217441000109";"ASSOCIACAO DO DESENVOLVIMENTO NACIONAL";"741710";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"03181311000192";"EQUIPE CHAKART";"705008";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"01400420000128";"CONSELHO NACIONAL DE MULHERES INDIGENAS";"749955";"MINISTERIO DO ESPORTE - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"03181311000192";"EQUIPE CHAKART";"713304";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"07744686000174";"INSTITUTO FOCO SOCIAL - IFS";"736659";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"03510184000128";"ORGANIZACAO DE DIREITOS HUMANOS PROJETO LEGAL";"752945";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"03639106000128";"ASSOCIACAO DAS MULHERES DE NEGOCIOS E PROFISSIONAIS DE ANANINDEUA";"730053";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"00574228000195";"BRIGADA MIRIM";"701033";"MINISTERIO DO ESPORTE - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"03181311000192";"EQUIPE CHAKART";"703505";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"13895941000182";"LIGA SOCIAL CATOLICA DE PAULO AFONSO";"";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"DESCUMPRIMENTO DE CLAUSULA/CONDICAO DO INSTR."
"23499916000133";"CONS DE DESENVOLVIMENTO COMUNITARIO DE SAO PEDRO DO PI";"";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"DESCUMPRIMENTO DE CLAUSULA/CONDICAO DO INSTR."
"23499916000133";"CONS DE DESENVOLVIMENTO COMUNITARIO DE SAO PEDRO DO PI";"";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"DESCUMPRIMENTO DE CLAUSULA/CONDICAO DO INSTR."
"14443014000194";"FEDERACAO NACIONAL DO CULTO AFRO BRASILEIRO";"598488";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"26218008000112";"ASSOCIACAO REGIONAL MUCURI DE COOPERACAO DOS PEQUENOS AGRICULTORES";"572609";"PRESIDENCIA DA REPUBLICA";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"03510184000128";"ORGANIZACAO DE DIREITOS HUMANOS PROJETO LEGAL";"591334";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"03510184000128";"ORGANIZACAO DE DIREITOS HUMANOS PROJETO LEGAL";"591334";"";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"06259347000130";"PROGRACA";"522801";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FISICA DO OBJETO"
"07808470000125";"FUNDACAO VERA VILA REAL";"620763";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FISICA DO OBJETO"
"00629001000108";"INSTITUTO BRASILEIRO DE ESTUDOS E PESQUISAS COMUNITARIAS";"579411";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04614138000131";"COOPERATIVA MISTA DE DESENVOLVIMENTO AGROPECUARIO DA PESCA E FIBRA LTDA";"472924";"MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"21024229000136";"FEDERACAO MINEIRA DAS COOPERATIVAS DE ECON E CRED MUTUO";"";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"00629001000108";"INSTITUTO BRASILEIRO DE ESTUDOS E PESQUISAS COMUNITARIAS";"601200";"";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"00629001000108";"INSTITUTO BRASILEIRO DE ESTUDOS E PESQUISAS COMUNITARIAS";"601200";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"03254969000187";"INSTITUTO LATINO-AMERICANO DAS NACOES UNIDAS/BRASIL";"601583";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"03254969000187";"INSTITUTO LATINO-AMERICANO DAS NACOES UNIDAS/BRASIL";"601583";"";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"13093711000108";"INSTITUTO DE DESENVOLVIMENTO HUMANO E CLUBE DE MAES, PADRE GERALDO";"622192";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"05875494000171";"CASA DE CINEMA DA BAHIA";"596976";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"01418195000157";"INSTITUTO DE ESTUDOS E PESQUISA DO VALE DO ACARAU";"380678";"PRESIDENCIA DA REPUBLICA";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"07369609000181";"CENTRO DE PESQUISA, CAPACITACAO E DESENVOLVIMENTO MARTIRES DE MARCO - CTERRA";"652768";"PRESIDENCIA DA REPUBLICA";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"06175568000120";"ASSOCIACAO RECREATIVA E CULTURAL MAMELUCO";"523561";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"ATRASO NA ENTREGA DA PRESTACAO DE CONTAS"
"05042523000114";"INSTITUTO DE DESENVOLVIMENTO HUMANO - IDESH";"704101";"MINISTERIO DO ESPORTE - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"05426827000185";"INSTITUTO MARTA LOPES";"742214";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"03185191000100";"ACAO BRASIL PARA TODOS";"749543";"";"MOTIVO NÃO ESPECIFICADO"
"08304718000183";"ASSOCIACAO INDIGENA DOS AGRICULTORES DA LINHA MO";"743981";"MINISTERIO DA JUSTICA - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"04976498000183";"INSTITUTO ANANINDEUENSE DE DESENVOLVIMENTO COMUNITARIO, EDUCACAO, ASSISTENCIA SOCIAL E CULTURA.";"703902";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"03185191000100";"ACAO BRASIL PARA TODOS";"749543";"MINISTERIO DO TRABALHO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"13858154000160";"SOCIEDADE MEDICA ASSISTENCIAL DE IGUAI";"715357";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"05042523000114";"INSTITUTO DE DESENVOLVIMENTO HUMANO - IDESH";"737329";"MINISTERIO DO ESPORTE - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"29734639000263";"ASSOCIACAO EDUCACIONAL CAXIENSE";"";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"INSCRICAO POR DECISAO DO T.C.U."
"30834196000261";"ASSOCIACAO DE ENSINO SUPERIOR DE NOVA IGUACU";"";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"INSCRICAO POR DECISAO DO T.C.U."
"29734639000263";"ASSOCIACAO EDUCACIONAL CAXIENSE";"";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"INSCRICAO POR DECISAO DO T.C.U."
"14542427000126";"UNIAO FOLCLORICA DO IGARAPE DO LAGO";"430827";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"NAO CUMPRIU COM OS RECURSOS DA CONTRAPARTIDA"
"14542427000126";"UNIAO FOLCLORICA DO IGARAPE DO LAGO";"418567";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"NAO CUMPRIU COM OS RECURSOS DA CONTRAPARTIDA"
"02704880000102";"MOVIMENTO NACIONAL DE MENINOS E MENINAS DE RUA";"451986";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"02704880000102";"MOVIMENTO NACIONAL DE MENINOS E MENINAS DE RUA";"451986";"";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"05120965000131";"COOPERATIVA AGRICOLA BUTIA LTDA";"648565";"PRESIDENCIA DA REPUBLICA";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"29734639000263";"ASSOCIACAO EDUCACIONAL CAXIENSE";"";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"81531501000104";"FUNDACAO INSTITUTO DE EXTENSAO E PESQUISAS EDUCACIONAIS";"467339";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"02112875000100";"FANCINE - CENTRO DE CULTURA E DIFUSAO AUDIOVISUAL";"622999";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"05042523000114";"INSTITUTO DE DESENVOLVIMENTO HUMANO - IDESH";"609155";"MINISTERIO DO ESPORTE - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"02516389000158";"ASSOCIACAO BRASILEIRA PROFISSIONALIZANTE, CULTURAL, E DE PRESERVACAO DO MEIO AMBIENTE-ABRASSA";"580878";"MINISTERIO DO ESPORTE - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FISICA DO OBJETO"
"81650202000180";"INSTITUTO ECOPLAN";"486812";"MINISTERIO DO MEIO AMBIENTE - UNIDADES COM VÍNCULO DIRETO";"ATRASO NA DEVOLUCAO DE RECURSOS"
"04687301000196";"ASSOCIACAO CENTRAL DOS AGRICULTORES DE CAPANEMA";"516920";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"23625981000168";"FUNDACAO ANISIO TEIXEIRA";"408543";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"29734639000263";"ASSOCIACAO EDUCACIONAL CAXIENSE";"";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04977238000122";"CENTRO DE REFERENCIA A DISCRIMINACAO RELIGIOSA - CRDR";"573213";"MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"30834196000261";"ASSOCIACAO DE ENSINO SUPERIOR DE NOVA IGUACU";"";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"02704880000102";"MOVIMENTO NACIONAL DE MENINOS E MENINAS DE RUA";"462362";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"00892062000155";"FEDERACAO DE APOIO AS INSTITUICOES SOCIAIS E ESCOLAS ALTERNATIVAS - FEPEAL";"579306";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"02704880000102";"MOVIMENTO NACIONAL DE MENINOS E MENINAS DE RUA";"462362";"";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"02516389000158";"ASSOCIACAO BRASILEIRA PROFISSIONALIZANTE, CULTURAL, E DE PRESERVACAO DO MEIO AMBIENTE-ABRASSA";"452026";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"39560370000119";"ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE QUATIS";"462038";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"04977238000122";"CENTRO DE REFERENCIA A DISCRIMINACAO RELIGIOSA - CRDR";"576270";"";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"04977238000122";"CENTRO DE REFERENCIA A DISCRIMINACAO RELIGIOSA - CRDR";"601269";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"04977238000122";"CENTRO DE REFERENCIA A DISCRIMINACAO RELIGIOSA - CRDR";"601269";"";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"02516389000158";"ASSOCIACAO BRASILEIRA PROFISSIONALIZANTE, CULTURAL, E DE PRESERVACAO DO MEIO AMBIENTE-ABRASSA";"557213";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"04977238000122";"CENTRO DE REFERENCIA A DISCRIMINACAO RELIGIOSA - CRDR";"576270";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"05281538000135";"LICES - LIGA CAPIXABA DAS ESCOLAS DE SAMBA";"524079";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"02416443000193";"ASSOCIACAO RURAL DE NOVA AURORA - PARANA";"571459";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"07248877000145";"CENTRO DE CULTURA TANACARA";"562541";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"04250678000183";"ASSOCIACAO DOS PRODUTORES RURAIS DE SAO GONCALO DO GURGUEIA";"571723";"MINISTERIO DA INTEGRACAO NACIONAL - UNIDADES COM VÍNCULO DIRETO";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"04038171000160";"FUNDACAO DE APOIO AO DESENVOLVIMENTO DA EDUCACAO DE MATO GRO";"717619";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"01213019000189";"CENTRO DE DOCUMENTACAO E INFORMACAO COISA DE MULHER";"707659";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"07560145000196";"INDESI BRASIL - INSTITUTO DE DESENVOLVIMENTO E INOVACAO DA GESTAO PUBLICA";"749559";"MINISTERIO DO TRABALHO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"04751941000118";"INSTITUTO EPA!-ESPACO DE PRODUCAO AO DESENVOLVIMENTO SUSTENTAVEL";"701549";"";"MOTIVO NÃO ESPECIFICADO"
"04751941000118";"INSTITUTO EPA!-ESPACO DE PRODUCAO AO DESENVOLVIMENTO SUSTENTAVEL";"721618";"PRESIDENCIA DA REPUBLICA";"MOTIVO NÃO ESPECIFICADO"
"04751941000118";"INSTITUTO EPA!-ESPACO DE PRODUCAO AO DESENVOLVIMENTO SUSTENTAVEL";"723885";"";"MOTIVO NÃO ESPECIFICADO"
"04038171000160";"FUNDACAO DE APOIO AO DESENVOLVIMENTO DA EDUCACAO DE MATO GRO";"717619";"";"MOTIVO NÃO ESPECIFICADO"
"07560145000196";"INDESI BRASIL - INSTITUTO DE DESENVOLVIMENTO E INOVACAO DA GESTAO PUBLICA";"749559";"";"MOTIVO NÃO ESPECIFICADO"
"01213019000189";"CENTRO DE DOCUMENTACAO E INFORMACAO COISA DE MULHER";"787900";"";"MOTIVO NÃO ESPECIFICADO"
"04751941000118";"INSTITUTO EPA!-ESPACO DE PRODUCAO AO DESENVOLVIMENTO SUSTENTAVEL";"701549";"MINISTERIO DO TRABALHO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"04751941000118";"INSTITUTO EPA!-ESPACO DE PRODUCAO AO DESENVOLVIMENTO SUSTENTAVEL";"723885";"MINISTERIO DO TRABALHO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"81454209000127";"ASSOCIACAO BRASILEIRA DA INDUSTRIA DE HOTEIS DO PARANA";"755150";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"68764752000162";"CONFEDERACAO BRASILEIRA DE CAPOEIRA";"708757";"MINISTERIO DO ESPORTE - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"02582747000120";"ASSOCIACAO DE MORADORES DO QUILOMBO DO CAMPINHO DA INDEPENDENCIA";"701345";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"04751941000118";"INSTITUTO EPA!-ESPACO DE PRODUCAO AO DESENVOLVIMENTO SUSTENTAVEL";"702048";"";"MOTIVO NÃO ESPECIFICADO"
"07560145000196";"INDESI BRASIL - INSTITUTO DE DESENVOLVIMENTO E INOVACAO DA GESTAO PUBLICA";"752704";"MINISTERIO DO TRABALHO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"01213019000189";"CENTRO DE DOCUMENTACAO E INFORMACAO COISA DE MULHER";"707659";"";"MOTIVO NÃO ESPECIFICADO"
"07560145000196";"INDESI BRASIL - INSTITUTO DE DESENVOLVIMENTO E INOVACAO DA GESTAO PUBLICA";"752704";"";"MOTIVO NÃO ESPECIFICADO"
"01213019000189";"CENTRO DE DOCUMENTACAO E INFORMACAO COISA DE MULHER";"749501";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"04751941000118";"INSTITUTO EPA!-ESPACO DE PRODUCAO AO DESENVOLVIMENTO SUSTENTAVEL";"702048";"MINISTERIO DO TRABALHO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"07560145000196";"INDESI BRASIL - INSTITUTO DE DESENVOLVIMENTO E INOVACAO DA GESTAO PUBLICA";"752706";"MINISTERIO DO TRABALHO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"01213019000189";"CENTRO DE DOCUMENTACAO E INFORMACAO COISA DE MULHER";"749501";"";"MOTIVO NÃO ESPECIFICADO"
"02582747000120";"ASSOCIACAO DE MORADORES DO QUILOMBO DO CAMPINHO DA INDEPENDENCIA";"700256";"";"MOTIVO NÃO ESPECIFICADO"
"02582747000120";"ASSOCIACAO DE MORADORES DO QUILOMBO DO CAMPINHO DA INDEPENDENCIA";"700256";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"01213019000189";"CENTRO DE DOCUMENTACAO E INFORMACAO COISA DE MULHER";"787900";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"02582747000120";"ASSOCIACAO DE MORADORES DO QUILOMBO DO CAMPINHO DA INDEPENDENCIA";"700257";"PRESIDENCIA DA REPUBLICA";"MOTIVO NÃO ESPECIFICADO"
"07560145000196";"INDESI BRASIL - INSTITUTO DE DESENVOLVIMENTO E INOVACAO DA GESTAO PUBLICA";"752706";"";"MOTIVO NÃO ESPECIFICADO"
"92713825000171";"SANATORIO BELEM";"763046";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"92713825000171";"SANATORIO BELEM";"750241";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"92713825000171";"SANATORIO BELEM";"749585";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"92713825000171";"SANATORIO BELEM";"763064";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"92713825000171";"SANATORIO BELEM";"749610";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"92713825000171";"SANATORIO BELEM";"761125";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"04826908000100";"ASSOCIACAO DE SAUDE DAS SOCIEDADES INDIGENAS DE JENIPAPO DOS VIEIRAS-MARANHAO";"508193";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"04826908000100";"ASSOCIACAO DE SAUDE DAS SOCIEDADES INDIGENAS DE JENIPAPO DOS VIEIRAS-MARANHAO";"478783";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"04302998000130";"SINDICATO DOS TRABALHADORES RURAIS AGRICULTORES E AGRICULTORAS FAMILIARES DO MUNICIPIO DE ITUPIRANGA PA";"510291";"PRESIDENCIA DA REPUBLICA";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"04826908000100";"ASSOCIACAO DE SAUDE DAS SOCIEDADES INDIGENAS DE JENIPAPO DOS VIEIRAS-MARANHAO";"450887";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"78626348000186";"FEDERACAO BRASILEIRA DE ENTIDADES DE CEGOS";"378538";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"38746251000192";"CONSELHO COMUNITARIO DO GRUPO SAO PEDRO";"578914";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"02479220000175";"FEDERACAO DAS ENTIDADES APICOLAS DO PIAUI";"527177";"MINISTERIO DA INTEGRACAO NACIONAL - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"01850618000103";"CONFEDERACAO LATINO-AMERICANA DO COMERCIO LOJISTA";"577842";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"04751941000118";"INSTITUTO EPA!-ESPACO DE PRODUCAO AO DESENVOLVIMENTO SUSTENTAVEL";"648209";"PRESIDENCIA DA REPUBLICA";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
