Data da Publicação;Id do Relatório;Nº da OS;DescUnidadeExaminada;codOrgaoSiafi;Órgão;TituloResumido;Estado;Município;Ciclo Programa FEF;Título do Relatório;Situação do Relatório;Linha de Atuação
2016/11/18 17:11:51.000000000;8849;201601005;NÚCLEO ESTADUAL DO MINISTÉRIO DA SAÚDE - SP;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;SP;São Paulo;;Relatório de Auditoria Anual de Contas - 201601005 - Núcleo Estadual do Ministério da Saúde no Estado de São Paulo - NEMS/SP - Exercício 2015;Publicado;Auditoria Anual de Contas
2016/11/18 17:11:18.000000000;8850;201601013;NÚCLEO ESTADUAL DO MINISTÉRIO DA SAÚDE/RS;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;RS;Porto Alegre;;Relatório de Auditoria Anual de Contas - 201601013 - Núcleo Estadual do Ministério da Saúde no Estado do Rio Grande do Sul - NEMS/RS - Exercício 2015;Publicado;Auditoria Anual de Contas
2016/11/18 17:11:08.000000000;8848;201601786;VALEC ENGENHARIA,CONSTRUCOES E FERROVIAS S/A;39000;MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL;MTPAC;DF;Brasília;;Relatório de Auditoria Anual de Contas - 201601786 - Valec - Engenharia, Construções e Ferrovias S.A. - Exercício 2015;Publicado;Auditoria Anual de Contas
2016/11/16 15:11:43.000000000;8847;201412526;PREFEITURA MUNICIPAL DE VARGEM GRANDE;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;MA;Vargem Grande;;RDE  Nº 00209.001075/2014-85 -  PNATE;Publicado;Apuração de Representações e Demandas Sociais
2016/11/16 15:11:39.000000000;8843;201601824;DEPARTAMENTO REGIONAL DO SENAI EM S.CATARINA;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;SC;Florianópolis;;Relatório de Auditoria Anual de Contas 201601824 -  Departamento Regional do Senai em Santa Catarina;Publicado;Auditoria Anual de Contas
2016/11/16 15:11:34.000000000;8844;201600230;Fundo de Garantia de Operações;25000;MINISTERIO DA FAZENDA;MIN. DA FAZENDA;DF;Brasília;;Relatório de Auditoria Anual de Contas 201600230 - Fundo de Garantia de Operações;Publicado;Auditoria Anual de Contas
2016/11/16 15:11:30.000000000;8846;201601575;SUPERINT.ESTADUAL DE S.CATARINA-INCRA/SR-10;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;MDA;SC;Florianópolis;;Relatório de Auditoria Anual de Contas 201601575 -  Superintendência Regional de Santa Catarina-INCRA/SR-10;Publicado;Auditoria Anual de Contas
2016/11/16 15:11:25.000000000;8841;201601034;SUPERINT REG DO TRAB E EMPREGO/SC;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;SC;Florianópolis;;Relatório de Auditoria Anual de Contas 201601034 -  Superintendência Regional do Trabalho e Emprego em Santa Catarina - SRTE/SC;Publicado;Auditoria Anual de Contas
2016/11/16 15:11:25.000000000;8845;201601832;SESCOOP-SC;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;SC;Florianópolis;;Relatório de Auditoria Anual de Contas 201601832 - Serviço Nacional de Aprendizagem do Cooperativismo no Estado de Santa Catarina - Sescoop/SC;Publicado;Auditoria Anual de Contas
2016/11/16 15:11:11.000000000;8842;201601331;SUPERINT REG DO TRAB E EMPREGO/RO;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;RO;Porto Velho;;Relatório de Auditoria Anual de Contas 201601331 -  Superintendência Regional Do Trabalho e Emprego/RO;Publicado;Auditoria Anual de Contas
2016/11/11 09:11:24.000000000;8840;;;;;;;;;Relatório nº 60 - Fiscalização e Demarcação de Terras Indígenas, Localização e Proteção de Índios Isolados de Recente Contao;Publicado;Relatório de Avaliação da Execução de Programas de Governo
2016/11/10 10:11:46.000000000;8837;201601336;SUPERINT REG DO TRAB E EMPREGO/RR;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;RR;Boa Vista;;Relatório de Auditoria Anual de Contas  da Superintendencia Reg. Trabalho e Emprego/RR - Exercício 2015;Publicado;Auditoria Anual de Contas
2016/11/10 10:11:39.000000000;8839;201601341;SUPERINT REG DO TRAB E EMPREGO/PE;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;PE;Recife;;Relatório de Auditoria Anual de Contas  nº 201601341 - Superintendência Regional do Trabalho e Emprego/PE - Exercício 2015;Publicado;Auditoria Anual de Contas
2016/11/10 10:11:19.000000000;8838;201601337;SUPERINT REG DO TRAB E EMPREGO/TO;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;TO;Palmas;;Relatório de Auditoria Anual de Contas  Nº 201601337 - Superintendencia Regional do Trabalho e Emprego/TO - Exercicio 2015;Publicado;Auditoria Anual de Contas
2016/11/10 10:11:15.000000000;8836;201601333;FUNDACENTRO - FUND.JORGE DUPRAT/CTN/SEDE - SP;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;SP;São Paulo;;Relatório de Auditoria Anual de Contas  201601333 - FUNDACENTRO - Exercício 2015;Publicado;Auditoria Anual de Contas
2016/11/09 09:11:42.000000000;8835;201503877;GABINETE DO PREFEITO;53000;MINISTERIO DA INTEGRACAO NACIONAL;MIN.INTEGR.NACIONAL;MT;Rondonópolis;;RDE 201503877 -  Superintendência do Desenvolvimento do Centro-Oeste - SUDECO;Publicado;Apuração de Representações e Demandas Sociais
2016/11/07 18:11:24.000000000;8834;201503903;Secretaria Extraordinária de Segurança para Grandes Eventos;30000;MINISTERIO DA JUSTICA;MIN.DA JUSTICA;DF;Brasília;;Relatório 201503903 - Secretaria Extraordinária de Segurança para Grandes Eventos (SESGE);Publicado;Auditoria de Acompanhamento da Gestão
2016/11/07 17:11:51.000000000;8831;;;;;;;;;Relatório nº 61 - Serviço de Atendimento Móvel de Urgência - SAMU 192;Publicado;Relatório de Avaliação da Execução de Programas de Governo
2016/11/07 17:11:47.000000000;8832;201601538;COORD.-GERAL DE DESENVOL.INSTITUCIONAL-CODIN/;25000;MINISTERIO DA FAZENDA;MIN. DA FAZENDA;DF;Brasília;;Relatório de Auditoria Anual de Contas nº 201601538 - Secretaria do Tesouro Nacional - STN;Publicado;Auditoria Anual de Contas
2016/11/07 17:11:06.000000000;8833;201600604;SECR. DE CIENCIA, TECNO. E INSUMOS ESTRATEGIC;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;DF;Brasília;;Relatorio de Auditoria Anual de Contas nº  201600604 - SCTIE;Publicado;Auditoria Anual de Contas
2016/11/07 16:11:55.000000000;8827;201413329;ITAQUITINGA GABINETE PREFEITO;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;PE;Itaquitinga;;RDE 201413329 - Assistência Farmacêutica Básica;Publicado;Apuração de Representações e Demandas Sociais
2016/11/07 16:11:35.000000000;8826;201413186;INST.FED.DE EDUC.,CIENC.E TEC.DE BRASILIA;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;DF;Brasília;;RDE 201413186 - IFB;Publicado;Apuração de Representações e Demandas Sociais
2016/11/07 16:11:34.000000000;8830;201601558;GOIANIA PREFEITURA MUNICIPAL GABINETE DO PREFEITO;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;GO;Goiânia;;RDE 201601558 - PNAE;Publicado;Apuração de Representações e Demandas Sociais
2016/11/07 16:11:09.000000000;8829;201502939;GABINETE DO PREFEITO;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;PE;Jaqueira;;RDE 201502939 - FUNDEB;Publicado;Apuração de Representações e Demandas Sociais
2016/11/07 16:11:05.000000000;8828;201413347;ITAQUITINGA GABINETE PREFEITO;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;PE;Itaquitinga;;RDE 201413347 - Atenção Básica em Saúde;Publicado;Apuração de Representações e Demandas Sociais
2016/11/07 16:11:05.000000000;8825;201600228;EMPRESA GESTORA DE ATIVOS;25000;MINISTERIO DA FAZENDA;MIN. DA FAZENDA;DF;Brasília;;Relatório de Auditoria Anual de Contas nº 201600228 - EMGEA;Publicado;Auditoria Anual de Contas
2016/11/07 16:11:05.000000000;8824;201601634;Agência Brasileira Gestora de Fundos Garantidores e Garantias S.A - ABGF;25000;MINISTERIO DA FAZENDA;MIN. DA FAZENDA;DF;Brasília;;Relatório de Auditoria Anual de Contas nº 201601634 - ABGF;Publicado;Auditoria Anual de Contas
2016/11/07 15:11:50.000000000;8821;201505830;EMBRAPA/CPATU;22000;MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;MIN.AGRICULTURA;PA;Belém;;Relatório de Auditoria nº 201505830 - Organização Internacional de Madeiras Tropicais - OIMT Projeto PD/346/05;Publicado;Auditorias nos Contratos e Financiamentos Externos e nos Projetos de Cooperação Técnica Internacional
2016/11/07 15:11:48.000000000;8822;201505182;BB Seguridade Participações S.A.;25000;MINISTERIO DA FAZENDA;MIN. DA FAZENDA;DF;Brasília;;Relatório 201505182 - BB Seguridade Participações S.A.;Publicado;Auditoria de Acompanhamento da Gestão
2016/11/07 15:11:27.000000000;8818;201601521;SECRETARIA-EXECUTIVA/MT;39000;MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL;MTPAC;DF;Brasília;;Relatório de Auditoria Anual de Contas nº 201601521 - Secretaria Executia Ministerio dos Transportes;Publicado;Auditoria Anual de Contas
2016/11/07 15:11:23.000000000;8817;201203852;PREFEITURA MUNICIPAL DE AGUAS LINDAS DE GOIAS;56000;MINISTERIO DAS CIDADES;MINIST. DAS CIDADES;GO;Águas Lindas de Goiás;;Relatório 201203852 - urbanização do Complexo Santa Lúcia;Publicado;Apuração de Representações e Demandas Sociais
2016/11/07 15:11:14.000000000;8816;201203848;PREFEITURA MUNICIPAL DE AGUAS LINDAS DE GOIAS;56000;MINISTERIO DAS CIDADES;MINIST. DAS CIDADES;GO;Águas Lindas de Goiás;;RDE nº 201203848 - obras na região do Complexo da Barragem;Publicado;Apuração de Representações e Demandas Sociais
2016/11/07 15:11:06.000000000;8820;201503836;INST.FED.DE EDUC.,CIENC.E TEC.DO PARANA;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;PR;Curitiba;;Relatório nº 201503836 - Instituto Federal de Educação Cientifica e Tecnológica do Parana;Publicado;Auditoria de Acompanhamento da Gestão
2016/11/07 15:11:06.000000000;8819;201601477;DEPART. NAC. DE INFRA-ESTRUTURA DE TRANSPORTE;39000;MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL;MTPAC;DF;Brasília;;Relatório de Auditoria Anual de Contas nº 201601477 - DNIT;Publicado;Auditoria Anual de Contas
2016/11/07 15:11:01.000000000;8823;201407153;SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/BA;22000;MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;MIN.AGRICULTURA;BA;Salvador;;Relatório de Auditoria Anual de Contas nº 201407153 - Superintendência Federal De Agricultura, Pecuária E Abastecimento No Estado Da Bahia;Publicado;Auditoria Anual de Contas
2016/11/07 14:11:07.000000000;8814;201601411;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO RIO SÃO FRANCISCO E PARNAÍBA;53000;MINISTERIO DA INTEGRACAO NACIONAL;MIN.INTEGR.NACIONAL;DF;Brasília;;Relatório de Auditoria Anual de Contas nº 201601411 - CODEVASF - exercício de 2015;Publicado;Auditoria Anual de Contas
2016/11/07 14:11:03.000000000;8815;201504011;CAMPINA VERDE GABINETE PREFEITO;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;MG;Campina Verde;;RDE Nº 201504011 - FNDE - PROINFANCIA;Publicado;Apuração de Representações e Demandas Sociais
2016/11/07 12:11:57.000000000;8813;201601539;PROCURADORIA GERAL DA FAZENDA NACIONAL;25000;MINISTERIO DA FAZENDA;MIN. DA FAZENDA;DF;Brasília;;Relatório de Auditoria Anual de Contas nº 201601539 -  FCDF - PGFN - exercício de 2015;Publicado;Auditoria Anual de Contas
2016/11/07 12:11:13.000000000;8810;201601567;FUNDO CONSTITUCIONAL DO DISTRITO FEDERAL;73000;Transferências a Estados, Distrito Federal e Municípios;;DF;Brasília;;Relatório de Auditoria Anual de Contas nº 201601567 -  FCDF - exercício de 2015;Publicado;Auditoria Anual de Contas
2016/11/07 12:11:11.000000000;8809;201601568;FCDF±SSP ± POLICIA MILITAR DO DF;73000;Transferências a Estados, Distrito Federal e Municípios;;DF;Brasília;;Relatório de Auditoria Anual de Contas nº 201601568 -  FCDF - Polícia Militar do DF - exercício de 2015;Publicado;Auditoria Anual de Contas
2016/11/07 12:11:10.000000000;8812;201601570;FCDF±SSP ± POLICIA CIVIL DO DF;73000;Transferências a Estados, Distrito Federal e Municípios;;DF;Brasília;;Relatório de Auditoria Anual de Contas nº 201601570 -  FCDF - PCDF - exercício de 2015;Publicado;Auditoria Anual de Contas
2016/11/07 12:11:10.000000000;8811;201601569;FCDF±SSP±CORPO BOMBEIRO MILITAR DO DF;73000;Transferências a Estados, Distrito Federal e Municípios;;DF;Brasília;;Relatório de Auditoria Anual de Contas nº 201601569 - FCDF - CBMDF - exercício de 2015;Publicado;Auditoria Anual de Contas
2016/10/27 19:10:05.000000000;8806;201317544;PREFEITURA MUNICIPAL DE VALENCA - PMV;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;RJ;Valença;;RDE 00218.001435/2013-59 - Atenção Básica em Saúde;Publicado;Apuração de Representações e Demandas Sociais
2016/10/27 18:10:49.000000000;8804;201600109;RUBIATABA PREF GABINETE DO PREFEITO;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;GO;Rubiataba;;RDE nº 201600109 - Promoção da Assistência Farmacêutica e Insumos Estratégicos na Atenção Básica em Saúde;Publicado;Apuração de Representações e Demandas Sociais
2016/10/27 18:10:31.000000000;8803;201407833;GABINETE DO PREFEITO;20125;CONTROLADORIA-GERAL DA UNIAO;CGU/PR;PI;São Braz do Piauí;;RDE nº 00216.001017/2013-81 - Programa Saúde da Família, Fundeb, Saneamento Básico;Publicado;Apuração de Representações e Demandas Sociais
2016/10/27 18:10:15.000000000;8805;201601579;SUPERINT.ESTADUAL DE M.G.DO SUL-INCRA/SR-16;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;MDA;MS;Campo Grande;;Relatório de Auditoria Anual de Contas nº 201601579 - SUPERINTENDENCIA REGIONAL DO INCRA DE MATO GROSSO DO SUL - exercício de 2015;Publicado;Auditoria Anual de Contas
2016/10/27 00:10:00.000000000;8792;201408068;SIMOES GABINETE PREFEITO;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;PI;Simões;;RDE 201408068- manutenção - Educação Básica;Publicado;Apuração de Representações e Demandas Sociais
2016/10/27 00:10:00.000000000;7998;201408111;PREFEITURA MUNICIPAL DE CAXIAS;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;MA;Caxias;;RDE 00190.032265/2013-18 - Transporte Escolar;Publicado;Apuração de Representações e Demandas Sociais
2016/10/27 00:10:00.000000000;8407;201413418;MURITIBA PREFEITURA GABINETE DO PREFEITO;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;BA;Muritiba;;Relatório de fiscalização nº 201413418 - AEPG Mais Médicos;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2016/10/27 00:10:00.000000000;8593;201505099;UNIVERSIDADE FEDERAL DO OESTE DO PARA;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;PA;Santarém;;Avaliação dos Resultados da Gestão - relatório 201505099  - Universidade Federal do Oeste do Pará;Publicado;Avaliação dos Resultados da Gestão
2016/10/27 00:10:00.000000000;8180;201316131;SALINOPOLIS PREFEITURA GABINETE DO PREFEITO;58000;MINISTERIO DA PESCA E AQUICULTURA;MPA;PA;Salinópolis;;Relatório de Fiscalização  nº 201316131 -  AEPG de Infraestrutura Aquícola e Pesqueira;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2016/10/27 00:10:00.000000000;7671;201408275;DNOCS - CEST/PE - RECIFE-PE;53000;MINISTERIO DA INTEGRACAO NACIONAL;MIN.INTEGR.NACIONAL;PE;Recife;;Relatório nº 201408275 - Coordenadoria Estadual do DNOCS em Pernambuco - DNOCS - CEST/PE;Publicado;Avaliação dos Resultados da Gestão
2016/10/27 00:10:00.000000000;3778;;;;;;;;;Relatório de Gestão Fiscal - Exercício 2014 - 1º Quadrimestre;Publicado;Relatório de Gestão Fiscal
2016/10/27 00:10:00.000000000;3758;;;;;;;;;RDE - 00190.018499/2014-25 - Secretaria da Educação do Estado de Sergipe - SEED/SE;Publicado;Apuração de Representações e Demandas Sociais
2016/10/27 00:10:00.000000000;8316;201500016;BETIM GABINETE DO PREFEITO;56000;MINISTERIO DAS CIDADES;MINIST. DAS CIDADES;MG;Betim;;Relatório de Demandas Externas: 201500016 - Programa Minha Casa Minha Vida - Residenciais São Marcos I e São Marcos II;Publicado;Apuração de Representações e Demandas Sociais
2016/10/27 00:10:00.000000000;7784;201505774;UNIFESP-UNIVERSIDADE FEDERAL DE SAO PAULO;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;SP;São Paulo;;Relatório nº 201505774 - Universidade Federal de São Paulo - Unifesp;Publicado;Avaliação dos Resultados da Gestão
2016/10/27 00:10:00.000000000;8466;201413561;MUNICIPIO DE REDENTORA;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;RS;Redentora;;Relatório de fiscalização nº 201413561 - AEPG Mais Médicos;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2016/10/27 00:10:00.000000000;7682;201211403;EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS;41000;MINISTERIO DAS COMUNICACOES;M.C.;DF;Brasília;;Relatório nº 201211403 - Empresa Brasileira de Correios e Telegráfos - ECT;Publicado;Avaliação dos Resultados da Gestão
2016/10/27 00:10:00.000000000;7842;201505573;INST.FED.DE EDUC.,CIENC.E TEC.DO RS;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;RS;Bento Gonçalves;;Relatório nº 201505573 - Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul - IFRS;Publicado;Avaliação dos Resultados da Gestão
2016/10/27 00:10:00.000000000;8776;201600111;Secretaria Extraordinária de Segurança para Grandes Eventos;30000;MINISTERIO DA JUSTICA;MIN.DA JUSTICA;DF;Brasília;;Relatório de Auditoria Anual de Contas da SESGE/MJ nº 201600111 - exercício de 2015;Publicado;Auditoria Anual de Contas
2016/10/27 00:10:00.000000000;8005;201317518;COLEGIO PEDRO II;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;RJ;Rio de Janeiro;;Relatório de Auditoria:  201317518 -  COLEGIO PEDRO II;Publicado;Avaliação dos Resultados da Gestão
2016/10/27 00:10:00.000000000;7745;201503010;MINISTERIO DA PESCA E AQUICULTURA;58000;MINISTERIO DA PESCA E AQUICULTURA;MPA;ES;Guarapari;;Relatório n° 201503010 - AEPG - RGP - Registro Geral da Atividade Pesqueira;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2016/10/27 00:10:00.000000000;8745;201601604;GOVERNO DO ESTADO DE SANTA CATARINA;20125;CONTROLADORIA-GERAL DA UNIAO;CGU/PR;SC;Florianópolis;V02;Programa de Fiscalização em Entes Federativos - Santa Catarina;Publicado;Fiscalização em Entes Federativos - Estados
2016/10/27 00:10:00.000000000;8355;201211664;MINISTERIO DA PESCA E AQUICULTURA;58000;MINISTERIO DA PESCA E AQUICULTURA;MPA;RO;Porto Velho;;Relatório de Fiscalização nº 201211664 - AEPG de Terminais Pesqueiros Públicos;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2016/10/27 00:10:00.000000000;8239;201316154;CAJOBI GABINETE PREFEITO;58000;MINISTERIO DA PESCA E AQUICULTURA;MPA;SP;Cajobi;;Relatório de Fiscalização  nº 201316154 -  AEPG de Infraestrutura Aquícola e Pesqueira;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2016/10/27 00:10:00.000000000;8444;201413510;CUSTODIA GABINETE PREFEITO;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;PE;Custódia;;Relatório de fiscalização nº 201413510 - AEPG Mais Médicos;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2016/10/27 00:10:00.000000000;3660;;;;;;;;;RDE - 00210.000210/2014-36 - Sindicato dos Trabalhadores e Trabalhadoras Rurais de Carangola, Faria Lemos, Fervedouro e São Francisco do Glória/MG.;Publicado;Apuração de Representações e Demandas Sociais
2016/10/27 00:10:00.000000000;8039;201505710;Secretaria de Atenção a Saúde;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;DF;Brasília;;"""Relatório de Auditoria: 201505710";Publicado;Auditorias nos Contratos e Financiamentos Externos e nos Projetos de Cooperação Técnica Internacional
2016/10/27 00:10:00.000000000;8780;201504180;NOSSA SENHORA DA GLORIA GABINETE DO PREFEITO;54000;MINISTERIO DO TURISMO;MINIST. DO TURISMO;SE;Nossa Senhora da Glória;;RDE 201504180 -  reforma de praças;Publicado;Apuração de Representações e Demandas Sociais
2016/10/27 00:10:00.000000000;7818;201410121;PREFEITURA DE CAMPO GRANDE;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;MS;Campo Grande;;RDE 00211.000112/2014-99 - Unidades Básica de Saúde;Publicado;Apuração de Representações e Demandas Sociais
2016/10/27 00:10:00.000000000;7765;201503065;MINISTERIO DA PESCA E AQUICULTURA;58000;MINISTERIO DA PESCA E AQUICULTURA;MPA;SC;São Francisco do Sul;;Relatório n° 201503065 - AEPG - RGP - Registro Geral da Atividade Pesqueira;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
2016/10/27 00:10:00.000000000;3789;;;;;;;;;"""Relatório de Demandas Externas: 00224.001165/2014-88 - Apoio à";Publicado;Apuração de Representações e Demandas Sociais
2016/10/27 00:10:00.000000000;8422;201413542;NATAL PREFEITURA GAB PREFEITO;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;RN;Natal;;Relatório de fiscalização nº 201413542 - AEPG Mais Médicos;Publicado;Avaliação da Execução de Programas de Governo / Relatório Individual
